contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,truncated,user
,,Wed Apr 17 09:32:25 +0000 2019,"[0, 209]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vxYfKuwuBO', 'expanded_url': 'https://www.instagram.com/p/BwWguLPDOIO/?utm_source=ig_twitter_share&igshid=w5yowsgk7f20', 'display_url': 'instagram.com/p/BwWguLPDOIO/…', 'indices': [186, 209]}]}",,0,False,DAFTAR INTERNET PANTAS UNIFI SECARA ONLINE Unifi Turbo 100Mbps RM129 Sebulan Daftar online Tak perlu ke TM Point Kelajuan muat turun Download 100Mbps Kelajuan muat naik,,1118447111849357312,1118447111849357312,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,False,,,0,False,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,"{'id': 185853110, 'id_str': '185853110', 'name': 'Faizal Syukri', 'screen_name': 'pejasukri', 'location': 'Malaysia', 'description': 'Jana Pendapatan Dengan Blog.', 'url': 'http://t.co/dYPD9bWKt1', 'entities': {'url': {'urls': [{'url': 'http://t.co/dYPD9bWKt1', 'expanded_url': 'http://www.faizalsyukri.com', 'display_url': 'faizalsyukri.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1019, 'friends_count': 1780, 'listed_count': 11, 'created_at': 'Thu Sep 02 00:18:35 +0000 2010', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1503, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115532105/admin_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115532105/admin_normal.JPG', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Wed Apr 17 09:30:56 +0000 2019,"[0, 140]","{'hashtags': [{'text': 'RuangBicara', 'indices': [37, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'saifuddinabd', 'name': 'Saifuddin Abdullah 🇲🇾', 'id': 32309113, 'id_str': '32309113', 'indices': [3, 16]}], 'urls': []}",,0,False,RT Jemput tonton sesi RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa ICC dan komitmen Malaysia menent,,1118446737369325568,1118446737369325568,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,24,False,"{'created_at': 'Wed Apr 17 06:17:20 +0000 2019', 'id': 1118398016090714112, 'id_str': '1118398016090714112', 'full_text': 'Jemput tonton sesi #RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa (ICC) dan komitmen Malaysia menentang Jenayah Antarabangsa pada pukul 9 malam ini di @BernamaNewsCH \n\n[RUANG BICARA di BNC Astro 502, unifi TV 631, MYTV 121, iflix &amp; LIVE Facebook/YouTube] https://t.co/pnVBTjcYht', 'truncated': False, 'display_text_range': [0, 279], 'entities': {'hashtags': [{'text': 'RuangBicara', 'indices': [19, 31]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernamaNewsCH', 'name': 'Bernama News Channel (BNC)', 'id': 196460981, 'id_str': '196460981', 'indices': [172, 186]}], 'urls': [], 'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 32309113, 'id_str': '32309113', 'name': 'Saifuddin Abdullah 🇲🇾', 'screen_name': 'saifuddinabd', 'location': 'Malaysia', 'description': ""Twitter Rasmi Dato' Saifuddin Abdullah"", 'url': 'https://t.co/hGLQ7AAHz4', 'entities': {'url': {'urls': [{'url': 'https://t.co/hGLQ7AAHz4', 'expanded_url': 'https://www.facebook.com/saifuddin61/', 'display_url': 'facebook.com/saifuddin61/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 92489, 'friends_count': 156, 'listed_count': 358, 'created_at': 'Fri Apr 17 04:37:42 +0000 2009', 'favourites_count': 11577, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 84227, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/32309113/1552730600', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 24, 'favorite_count': 36, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 966000730468306944, 'id_str': '966000730468306944', 'name': 'Jeyakumar Athimulam', 'screen_name': 'JAthimulam', 'location': 'Selangor, Malaysia', 'description': 'News Producer @Bernama News Channel, Journalist, தமிழன், Malaysian, Liverpool Fan', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 46, 'friends_count': 1067, 'listed_count': 0, 'created_at': 'Tue Feb 20 17:24:56 +0000 2018', 'favourites_count': 5121, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 175, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1030817567240122370/ISIRDvua_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1030817567240122370/ISIRDvua_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/966000730468306944/1521913948', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Wed Apr 17 09:27:31 +0000 2019,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'unifi', 'name': 'unifi', 'id': 94323843, 'id_str': '94323843', 'indices': [0, 6]}], 'urls': []}",,0,False,content channel 116 118 ptt ditambahbaik Channel ni semakin hari ni semakin bosan,,1118445879181004800,1118445879181004800,unifi,,,94323843.0,94323843,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,"{'id': 47999047, 'id_str': '47999047', 'name': 'Mohd Izral Md Isa', 'screen_name': 'Eizz', 'location': 'Sungai Petani, Kedah, Malaysia', 'description': 'I think I am a weirdo', 'url': 'https://t.co/jgTcFpOsXl', 'entities': {'url': {'urls': [{'url': 'https://t.co/jgTcFpOsXl', 'expanded_url': 'http://myeizz.blogspot.com', 'display_url': 'myeizz.blogspot.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 43, 'friends_count': 166, 'listed_count': 0, 'created_at': 'Wed Jun 17 15:37:00 +0000 2009', 'favourites_count': 23, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 137, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FB0202', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/481785881376747520/aHUT-kXL_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/481785881376747520/aHUT-kXL_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/47999047/1403701816', 'profile_link_color': 'A80303', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'FA8383', 'profile_text_color': '48464A', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Wed Apr 17 09:24:14 +0000 2019,"[0, 140]","{'hashtags': [{'text': 'RuangBicara', 'indices': [37, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'saifuddinabd', 'name': 'Saifuddin Abdullah 🇲🇾', 'id': 32309113, 'id_str': '32309113', 'indices': [3, 16]}], 'urls': []}",,0,False,RT Jemput tonton sesi RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa ICC dan komitmen Malaysia menent,,1118445051208560640,1118445051208560640,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,24,False,"{'created_at': 'Wed Apr 17 06:17:20 +0000 2019', 'id': 1118398016090714112, 'id_str': '1118398016090714112', 'full_text': 'Jemput tonton sesi #RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa (ICC) dan komitmen Malaysia menentang Jenayah Antarabangsa pada pukul 9 malam ini di @BernamaNewsCH \n\n[RUANG BICARA di BNC Astro 502, unifi TV 631, MYTV 121, iflix &amp; LIVE Facebook/YouTube] https://t.co/pnVBTjcYht', 'truncated': False, 'display_text_range': [0, 279], 'entities': {'hashtags': [{'text': 'RuangBicara', 'indices': [19, 31]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernamaNewsCH', 'name': 'Bernama News Channel (BNC)', 'id': 196460981, 'id_str': '196460981', 'indices': [172, 186]}], 'urls': [], 'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 32309113, 'id_str': '32309113', 'name': 'Saifuddin Abdullah 🇲🇾', 'screen_name': 'saifuddinabd', 'location': 'Malaysia', 'description': ""Twitter Rasmi Dato' Saifuddin Abdullah"", 'url': 'https://t.co/hGLQ7AAHz4', 'entities': {'url': {'urls': [{'url': 'https://t.co/hGLQ7AAHz4', 'expanded_url': 'https://www.facebook.com/saifuddin61/', 'display_url': 'facebook.com/saifuddin61/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 92489, 'friends_count': 156, 'listed_count': 358, 'created_at': 'Fri Apr 17 04:37:42 +0000 2009', 'favourites_count': 11577, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 84227, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/32309113/1552730600', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 24, 'favorite_count': 36, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 1016177492049080321, 'id_str': '1016177492049080321', 'name': 'JasonLow', 'screen_name': 'jasontzehiangm1', 'location': '', 'description': 'A proud and patriotic civil servant. A pragmatist.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6, 'friends_count': 98, 'listed_count': 0, 'created_at': 'Mon Jul 09 04:29:28 +0000 2018', 'favourites_count': 1281, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 78, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1117098230364246016/FfU5CSnT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1117098230364246016/FfU5CSnT_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
,,Wed Apr 17 09:02:48 +0000 2019,"[0, 140]","{'hashtags': [{'text': 'RuangBicara', 'indices': [37, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'saifuddinabd', 'name': 'Saifuddin Abdullah 🇲🇾', 'id': 32309113, 'id_str': '32309113', 'indices': [3, 16]}], 'urls': []}",,0,False,RT Jemput tonton sesi RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa ICC dan komitmen Malaysia menent,,1118439655441960961,1118439655441960961,,,,,,False,in,"{'iso_language_code': 'in', 'result_type': 'recent'}",,,,,24,False,"{'created_at': 'Wed Apr 17 06:17:20 +0000 2019', 'id': 1118398016090714112, 'id_str': '1118398016090714112', 'full_text': 'Jemput tonton sesi #RuangBicara membincangkan Statut Rom Mahkamah Jenayah Antarabangsa (ICC) dan komitmen Malaysia menentang Jenayah Antarabangsa pada pukul 9 malam ini di @BernamaNewsCH \n\n[RUANG BICARA di BNC Astro 502, unifi TV 631, MYTV 121, iflix &amp; LIVE Facebook/YouTube] https://t.co/pnVBTjcYht', 'truncated': False, 'display_text_range': [0, 279], 'entities': {'hashtags': [{'text': 'RuangBicara', 'indices': [19, 31]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BernamaNewsCH', 'name': 'Bernama News Channel (BNC)', 'id': 196460981, 'id_str': '196460981', 'indices': [172, 186]}], 'urls': [], 'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1118397941809422336, 'id_str': '1118397941809422336', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4VZAKcUIAAE25m.jpg', 'url': 'https://t.co/pnVBTjcYht', 'display_url': 'pic.twitter.com/pnVBTjcYht', 'expanded_url': 'https://twitter.com/saifuddinabd/status/1118398016090714112/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 945, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 595, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 32309113, 'id_str': '32309113', 'name': 'Saifuddin Abdullah 🇲🇾', 'screen_name': 'saifuddinabd', 'location': 'Malaysia', 'description': ""Twitter Rasmi Dato' Saifuddin Abdullah"", 'url': 'https://t.co/hGLQ7AAHz4', 'entities': {'url': {'urls': [{'url': 'https://t.co/hGLQ7AAHz4', 'expanded_url': 'https://www.facebook.com/saifuddin61/', 'display_url': 'facebook.com/saifuddin61/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 92489, 'friends_count': 156, 'listed_count': 358, 'created_at': 'Fri Apr 17 04:37:42 +0000 2009', 'favourites_count': 11577, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 84227, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106856512704544768/fQJ-ntwy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/32309113/1552730600', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 24, 'favorite_count': 36, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'id': 36712544, 'id_str': '36712544', 'name': 'AHH 2', 'screen_name': 'AHH0880_2', 'location': ""JB, Jhr, M'sia."", 'description': '- Germany - - Ac Milan - - Chelsea - - Travelling - - Cars & Plate Numbers -', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 382, 'friends_count': 571, 'listed_count': 5, 'created_at': 'Thu Apr 30 17:02:28 +0000 2009', 'favourites_count': 22, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 102085, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/906364002221150208/SuyxEev0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/906364002221150208/SuyxEev0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/36712544/1403713241', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
